Date,USD,EUR,BR
2012-01-04,176.1999969482422,190.7100067138672,113.6999969482422
2012-01-05,175.80999755859375,189.2700042724609,112.73999786376952
2012-01-06,175.9199981689453,187.3000030517578,113.05999755859376
2012-01-09,176.92999267578125,186.8300018310547,112.4499969482422
2012-01-10,176.1999969482422,186.66000366210935,113.27999877929688
2012-01-11,176.25,186.6999969482422,112.23999786376952
2012-01-12,176.13999938964844,185.5,111.26000213623048
2012-01-13,175.11000061035156,186.1300048828125,110.44000244140624
2012-01-17,175.97999572753906,184.88999938964844,111.52999877929688
2012-01-18,176.02000427246094,186.4199981689453,110.66000366210938
2012-01-19,175.9499969482422,187.1000061035156,111.5500030517578
2012-01-20,175.9499969482422,187.1000061035156,109.86000061035156
2012-01-23,175.52999877929688,188.4199981689453,110.58000183105467
2012-01-24,176.07000732421875,189.8800048828125,110.02999877929688
2012-01-25,176.24000549316406,190.1699981689453,109.80999755859376
2012-01-26,176.19000244140625,189.57000732421875,110.79000091552734
2012-01-27,175.85000610351562,190.1199951171875,111.45999908447266
2012-01-30,175.22999572753906,191.9900054931641,110.75
2012-01-31,175.85000610351562,190.1199951171875,110.9800033569336
2012-02-01,176.27999877929688,192.8600006103516,111.55999755859376
2012-02-02,176.4600067138672,192.1499938964844,112.06999969482422
2012-02-03,176.74000549316406,192.3300018310547,114.58000183105467
2012-02-06,176.50999450683594,192.77999877929688,115.93000030517578
2012-02-07,176.41000366210938,191.1699981689453,116.2300033569336
2012-02-08,176.52999877929688,192.08999633789065,117.1999969482422
2012-02-09,176.5399932861328,194.2899932861328,118.58999633789062
2012-02-10,176.2100067138672,193.75999450683597,117.30999755859376
2012-02-13,176.57000732421875,193.47000122070312,117.93000030517578
2012-02-14,176.0500030517578,193.6000061035156,118.16000366210938
2012-02-15,176.0800018310547,192.72999572753903,118.93000030517578
2012-02-16,175.91000366210938,191.82000732421875,120.11000061035156
2012-02-17,175.99000549316406,189.63999938964844,119.58000183105467
2012-02-21,176.07000732421875,193.3699951171875,121.66000366210938
2012-02-22,175.69000244140625,192.47999572753903,122.9000015258789
2012-02-23,175.66000366210938,192.52999877929688,123.62000274658205
2012-02-24,175.50999450683594,193.44000244140625,125.47000122070312
2012-02-27,175.0,194.9900054931641,124.16999816894533
2012-02-28,175.33999633789062,194.82000732421875,121.5500030517578
2012-02-29,175.47000122070312,195.52999877929688,122.66000366210938
2012-03-01,175.36000061035156,195.57000732421875,126.1999969482422
2012-03-02,175.61000061035156,194.1000061035156,123.6500015258789
2012-03-05,176.08999633789062,192.75,123.8000030517578
2012-03-06,175.64999389648438,192.0800018310547,121.9800033569336
2012-03-07,175.63999938964844,191.32000732421875,124.12000274658205
2012-03-08,175.72000122070312,191.42999267578125,125.44000244140624
2012-03-09,175.75,193.00999450683597,125.9800033569336
2012-03-12,175.77999877929688,192.6499938964844,125.33999633789062
2012-03-13,175.63999938964844,191.02999877929688,126.22000122070312
2012-03-14,175.58999633789062,190.80999755859372,124.97000122070312
2012-03-15,175.38999938964844,189.97000122070312,123.5500030517578
2012-03-16,175.3300018310547,189.69000244140625,125.80999755859376
2012-03-19,174.2899932861328,190.1000061035156,125.70999908447266
2012-03-20,175.47999572753906,191.4499969482422,124.12000274658205
2012-03-21,175.52999877929688,191.7700042724609,124.1999969482422
2012-03-22,175.47999572753906,192.66000366210935,123.13999938964844
2012-03-23,175.47999572753906,191.47999572753903,125.12999725341795
2012-03-26,175.07000732421875,192.4600067138672,125.6500015258789
2012-03-27,174.60000610351562,192.50999450683597,125.54000091552734
2012-03-28,175.47000122070312,194.19000244140625,124.16000366210938
2012-03-29,175.4600067138672,194.13999938964844,122.38999938964844
2012-03-30,175.52000427246094,193.22000122070312,122.87999725341795
2012-04-02,175.6199951171875,194.2700042724609,125.43000030517578
2012-04-03,175.74000549316406,194.4600067138672,124.86000061035156
2012-04-04,176.14999389648438,194.50999450683597,122.33999633789062
2012-04-05,175.97000122070312,192.1100006103516,123.43000030517578
2012-04-09,176.00999450683594,190.8000030517578,122.66999816894533
2012-04-10,175.69000244140625,190.8000030517578,119.87999725341795
2012-04-11,175.3000030517578,189.88999938964844,120.18000030517578
2012-04-12,175.47000122070312,191.17999267578125,121.70999908447266
2012-04-13,175.33999633789062,191.02999877929688,121.83000183105467
2012-04-16,176.27999877929688,191.3800048828125,118.68000030517578
2012-04-17,175.24000549316406,189.1699981689453,118.77999877929688
2012-04-18,175.3699951171875,190.9199981689453,117.97000122070312
2012-04-19,175.52000427246094,190.13999938964844,118.0
2012-04-20,175.8300018310547,190.9199981689453,118.76000213623048
2012-04-23,175.2899932861328,192.1199951171875,118.70999908447266
2012-04-24,175.52000427246094,191.0500030517578,118.16000366210938
2012-04-25,175.41000366210938,191.41000366210935,119.12000274658205
2012-04-26,175.50999450683594,192.27999877929688,119.91999816894533
2012-04-27,175.86000061035156,192.3500061035156,119.83000183105467
2012-04-30,175.1699981689453,192.41000366210935,119.47000122070312
2012-05-01,175.1699981689453,192.41000366210935,119.66000366210938
2012-05-02,175.5,192.3500061035156,118.1999969482422
2012-05-03,175.69000244140625,191.41000366210935,116.08000183105467
2012-05-04,175.47000122070312,191.30999755859372,113.18000030517578
2012-05-07,176.1199951171875,191.17999267578125,113.16000366210938
2012-05-08,175.61000061035156,189.6999969482422,112.7300033569336
2012-05-09,175.5399932861328,189.5500030517578,113.1999969482422
2012-05-10,175.58999633789062,188.8699951171875,112.7300033569336
2012-05-11,175.6999969482422,188.32000732421875,112.26000213623048
2012-05-14,175.83999633789062,188.3699951171875,111.56999969482422
2012-05-15,175.77000427246094,187.58999633789065,112.23999786376952
2012-05-16,175.6300048828125,187.16000366210935,111.70999908447266
2012-05-17,175.69000244140625,185.1999969482422,107.48999786376952
2012-05-18,175.67999267578125,184.8300018310547,107.13999938964844
2012-05-21,174.64999389648438,184.8600006103516,108.80999755859376
2012-05-22,175.2100067138672,186.08999633789065,108.41000366210938
2012-05-23,176.27999877929688,185.47999572753903,105.55999755859376
2012-05-24,176.25999450683594,184.08999633789065,106.5500030517578
2012-05-25,175.77000427246094,182.7899932861328,106.83000183105467
2012-05-29,176.0800018310547,183.1699981689453,106.68000030517578
2012-05-30,176.0399932861328,182.3999938964844,103.47000122070312
2012-05-31,176.17999267578125,180.77999877929688,101.87000274658205
2012-06-01,175.97999572753906,180.5500030517578,98.43000030517578
2012-06-04,174.69000244140625,179.91000366210938,98.8499984741211
2012-06-05,175.6699981689453,182.00999450683597,98.83999633789062
2012-06-06,176.3000030517578,182.13999938964844,100.63999938964844
2012-06-07,175.5500030517578,183.0,99.93000030517578
2012-06-08,176.66000366210938,184.22999572753903,99.47000122070312
2012-06-11,175.63999938964844,182.30999755859372,98.0
2012-06-12,177.41000366210938,183.8600006103516,97.13999938964844
2012-06-13,176.4600067138672,183.1999969482422,97.12999725341795
2012-06-14,176.16000366210938,183.66000366210935,97.02999877929688
2012-06-15,175.9199981689453,184.3000030517578,97.61000061035156
2012-06-18,176.13999938964844,184.9499969482422,96.0500030517578
2012-06-19,177.1199951171875,185.07000732421875,95.76000213623048
2012-06-20,175.60000610351562,184.7400054931641,92.69000244140624
2012-06-21,176.3300018310547,185.91000366210935,89.2300033569336
2012-06-22,178.2100067138672,185.9499969482422,90.9800033569336
2012-06-25,176.6300048828125,184.32000732421875,91.01000213623048
2012-06-26,176.7100067138672,183.3999938964844,93.0199966430664
2012-06-27,176.9600067138672,183.55999755859372,93.5
2012-06-28,177.10000610351562,183.42999267578125,91.36000061035156
2012-06-29,176.8300018310547,182.66000366210935,97.8000030517578
2012-07-02,176.16000366210938,185.07000732421875,97.33999633789062
2012-07-03,177.5800018310547,185.72000122070312,100.68000030517578
2012-07-05,177.57000732421875,184.8300018310547,100.6999969482422
2012-07-06,178.7100067138672,184.27999877929688,98.19000244140624
2012-07-09,178.2899932861328,182.22999572753903,100.31999969482422
2012-07-10,177.22999572753906,181.30999755859372,97.97000122070312
2012-07-11,178.13999938964844,181.47000122070312,100.2300033569336
2012-07-12,178.00999450683594,181.16000366210935,101.06999969482422
2012-07-13,177.3300018310547,179.7100067138672,102.4000015258789
2012-07-16,176.85000610351562,179.8800048828125,103.5500030517578
2012-07-17,176.4199981689453,179.69000244140625,104.0
2012-07-18,177.27999877929688,180.9900054931641,105.16000366210938
2012-07-19,176.64999389648438,180.1199951171875,107.8000030517578
2012-07-20,177.44000244140625,181.0399932861328,106.83000183105467
2012-07-23,178.10000610351562,180.0399932861328,103.26000213623048
2012-07-24,177.6199951171875,178.82000732421875,103.41999816894533
2012-07-25,177.88999938964844,178.3800048828125,104.37999725341795
2012-07-26,177.52999877929688,179.27000427246094,105.26000213623048
2012-07-27,176.8300018310547,180.3500061035156,106.47000122070312
2012-07-30,177.47999572753906,181.72999572753903,106.1999969482422
2012-07-31,177.60000610351562,180.97000122070312,104.91999816894533
2012-08-01,177.33999633789062,181.2100067138672,105.95999908447266
2012-08-02,178.67999267578125,181.8000030517578,105.9000015258789
2012-08-03,178.82000732421875,181.32000732421875,108.94000244140624
2012-08-06,176.61000061035156,181.6199951171875,109.5500030517578
2012-08-07,177.1999969482422,182.4900054931641,112.0
2012-08-08,177.8800048828125,183.3600006103516,112.13999938964844
2012-08-09,177.5800018310547,182.4499969482422,113.22000122070312
2012-08-10,177.55999755859375,181.55999755859372,112.9499969482422
2012-08-13,177.10000610351562,180.7899932861328,113.5999984741211
2012-08-14,177.24000549316406,181.58999633789065,114.02999877929688
2012-08-15,177.2100067138672,181.38999938964844,116.25
2012-08-16,176.9600067138672,180.57000732421875,116.9000015258789
2012-08-17,175.94000244140625,180.32000732421875,113.70999908447266
2012-08-20,177.08999633789062,181.4199981689453,113.6999969482422
2012-08-21,176.6199951171875,181.0,114.63999938964844
2012-08-22,176.1999969482422,182.38999938964844,114.91000366210938
2012-08-23,175.85000610351562,182.6699981689453,115.01000213623048
2012-08-24,176.33999633789062,183.8800048828125,113.58999633789062
2012-08-27,176.63999938964844,183.47999572753903,112.26000213623048
2012-08-28,176.8300018310547,183.5200042724609,112.58000183105467
2012-08-29,176.4499969482422,183.9900054931641,112.54000091552734
2012-08-30,177.47000122070312,184.7899932861328,112.6500015258789
2012-08-31,177.39999389648438,184.3699951171875,114.56999969482422
2012-09-04,177.0,185.08999633789065,114.18000030517578
2012-09-05,177.27000427246094,185.0800018310547,113.08999633789062
2012-09-06,176.3699951171875,184.47000122070312,113.48999786376952
2012-09-07,176.8800048828125,185.57000732421875,114.25
2012-09-10,175.75999450683594,186.8300018310547,114.80999755859376
2012-09-11,177.55999755859375,188.25,115.4000015258789
2012-09-12,176.72999572753906,188.57000732421875,115.95999908447266
2012-09-13,177.74000549316406,190.58999633789065,116.9000015258789
2012-09-18,177.52000427246094,193.4900054931641,112.02999877929688
2012-09-19,177.80999755859375,192.8000030517578,108.19000244140624
2012-09-20,177.14999389648438,191.97999572753903,110.02999877929688
2012-09-21,177.52999877929688,191.30999755859372,111.41999816894533
2012-09-24,178.14999389648438,192.22000122070312,109.80999755859376
2012-09-25,177.5399932861328,190.77999877929688,110.4499969482422
2012-09-26,177.8000030517578,190.69000244140625,110.04000091552734
2012-09-27,177.6699981689453,190.0500030517578,112.01000213623048
2012-09-28,177.14999389648438,189.9900054931641,112.38999938964844
2012-10-01,178.30999755859375,190.7100067138672,112.19000244140624
2012-10-02,177.86000061035156,190.5500030517578,111.56999969482422
2012-10-03,177.8800048828125,191.0200042724609,108.16999816894533
2012-10-04,177.88999938964844,190.8500061035156,112.58000183105467
2012-10-05,177.19000244140625,191.6499938964844,112.0199966430664
2012-10-08,177.63999938964844,192.50999450683597,111.81999969482422
2012-10-09,177.8800048828125,191.75,114.5
2012-10-10,178.72999572753906,191.52999877929688,114.33000183105467
2012-10-11,178.1999969482422,190.67999267578125,115.70999908447266
2012-10-12,178.02000427246094,191.3699951171875,114.62000274658205
2012-10-15,178.47000122070312,192.30999755859372,115.8000030517578
2012-10-16,178.5399932861328,192.3300018310547,115.06999969482422
2012-10-19,178.2899932861328,193.75999450683597,110.13999938964844
2012-10-22,178.1699981689453,192.97999572753903,109.44000244140624
2012-10-23,178.5399932861328,194.0500030517578,108.25
2012-10-24,178.60000610351562,192.94000244140625,107.8499984741211
2012-10-25,177.99000549316406,191.91000366210935,108.48999786376952
2012-10-26,178.92999267578125,192.69000244140625,109.5500030517578
2012-10-31,178.14999389648438,192.05999755859372,108.6999969482422
2012-11-01,179.0800018310547,193.13999938964844,108.16999816894533
2012-11-02,178.75999450683594,192.5,105.68000030517578
2012-11-05,179.05999755859375,191.3699951171875,107.7300033569336
2012-11-06,178.42999267578125,189.9199981689453,111.06999969482422
2012-11-07,178.4199981689453,190.13999938964844,106.81999969482422
2012-11-08,179.00999450683594,190.30999755859372,107.25
2012-11-09,178.5399932861328,189.2700042724609,109.4000015258789
2012-11-12,178.52000427246094,188.75999450683597,109.06999969482422
2012-11-13,178.4499969482422,188.6499938964844,108.26000213623048
2012-11-14,178.6300048828125,188.7899932861328,109.61000061035156
2012-11-15,178.13999938964844,188.63999938964844,110.9800033569336
2012-11-19,178.00999450683594,188.6199951171875,110.83999633789062
2012-11-20,178.0399932861328,189.1199951171875,109.83000183105467
2012-11-21,177.9600067138672,189.58999633789065,110.86000061035156
2012-11-23,177.82000732421875,190.38999938964844,111.37999725341795
2012-11-26,177.02000427246094,190.75999450683597,110.91999816894533
2012-11-27,177.3699951171875,191.66000366210935,109.87000274658205
2012-11-28,178.16000366210938,191.7400054931641,109.51000213623048
2012-11-29,177.38999938964844,190.97000122070312,110.76000213623048
2012-11-30,178.24000549316406,192.3800048828125,111.2300033569336
2012-12-03,178.3000030517578,192.8600006103516,110.91999816894533
2012-12-04,178.0,193.1999969482422,109.83999633789062
2012-12-05,178.19000244140625,194.02999877929688,108.80999755859376
2012-12-06,178.24000549316406,193.75999450683597,107.02999877929688
2012-12-07,179.00999450683594,193.25999450683597,107.0199966430664
2012-12-10,178.02000427246094,191.33999633789065,107.33000183105467
2012-12-11,177.6199951171875,191.02999877929688,108.01000213623048
2012-12-12,177.9199981689453,192.41000366210935,109.5
2012-12-13,177.75999450683594,193.1699981689453,107.91000366210938
2012-12-14,178.13999938964844,193.7100067138672,109.1500015258789
2012-12-19,177.97000122070312,195.69000244140625,110.36000061035156
2012-12-20,179.0800018310547,196.9499969482422,110.1999969482422
2012-12-21,178.3000030517578,196.47000122070312,108.97000122070312
2012-12-24,178.22999572753906,195.47000122070312,108.8000030517578
2012-12-26,178.61000061035156,195.97000122070312,111.06999969482422
2012-12-27,178.16000366210938,195.97000122070312,110.8000030517578
2012-12-28,178.4199981689453,196.47999572753903,110.62000274658205
2012-12-31,177.6699981689453,195.1699981689453,111.11000061035156
2013-01-02,177.8699951171875,195.3600006103516,112.47000122070312
2013-01-03,178.8800048828125,196.3300018310547,112.13999938964844
2013-01-04,179.14999389648438,194.47999572753903,111.30999755859376
2013-01-07,177.72000122070312,193.0399932861328,111.4000015258789
2013-01-08,177.5399932861328,193.55999755859372,111.94000244140624
2013-01-09,178.83999633789062,194.7100067138672,111.76000213623048
2013-01-10,178.47999572753906,193.8699951171875,111.88999938964844
2013-01-11,176.74000549316406,194.8500061035156,110.63999938964844
2013-01-14,177.77999877929688,197.08999633789065,111.87999725341795
2013-01-15,178.50999450683594,198.7100067138672,110.3000030517578
2013-01-16,179.0800018310547,198.27999877929688,110.61000061035156
2013-01-17,178.88999938964844,197.83999633789065,110.61000061035156
2013-01-18,178.3699951171875,198.5399932861328,110.61000061035156
2013-01-22,178.49000549316406,197.75999450683597,112.41999816894533
2013-01-23,178.8000030517578,198.30999755859372,112.8000030517578
2013-01-24,178.8800048828125,198.1699981689453,113.27999877929688
2013-01-25,177.9499969482422,197.8500061035156,113.27999877929688
2013-01-28,178.1300048828125,199.3999938964844,113.4800033569336
2013-01-29,178.32000732421875,199.44000244140625,114.36000061035156
2013-01-30,177.97999572753906,199.6100006103516,114.9000015258789
2013-01-31,178.41000366210938,201.3500061035156,115.5500030517578
2013-02-01,178.36000061035156,201.4900054931641,116.76000213623048
2013-02-04,178.66000366210938,202.82000732421875,115.5999984741211
2013-02-05,178.92999267578125,201.3000030517578,116.5199966430664
2013-02-06,178.08999633789062,201.1499938964844,116.7300033569336
2013-02-07,178.3699951171875,200.6300048828125,117.23999786376952
2013-02-08,180.2400054931641,201.1199951171875,118.9000015258789
2013-02-11,178.86000061035156,198.9199981689453,118.12999725341795
2013-02-12,178.17999267578125,198.5399932861328,118.66000366210938
2013-02-13,178.07000732421875,199.2700042724609,118.72000122070312
2013-02-14,178.75,200.0,118.58000183105467
2013-02-15,177.8699951171875,197.5800018310547,118.58000183105467
2013-02-19,178.32000732421875,198.07000732421875,117.5199966430664
2013-02-20,177.72000122070312,197.75,115.5999984741211
2013-02-21,179.1999969482422,198.2400054931641,113.52999877929688
2013-02-22,177.91000366210938,195.0800018310547,114.0999984741211
2013-02-25,177.6999969482422,194.8500061035156,114.44000244140624
2013-02-26,180.38999938964844,196.4900054931641,112.70999908447266
2013-02-27,178.30999755859375,193.75,111.87000274658205
2013-02-28,177.9199981689453,194.2100067138672,111.37999725341795
2013-03-01,178.85000610351562,194.33999633789065,110.4000015258789
2013-03-04,178.3699951171875,193.16000366210935,110.08999633789062
2013-03-05,178.19000244140625,193.0,111.61000061035156
2013-03-06,178.22000122070312,193.4199981689453,111.05999755859376
2013-03-07,179.1999969482422,193.6199951171875,111.1500015258789
2013-03-08,177.52999877929688,193.3300018310547,110.8499984741211
2013-03-11,179.72000122070312,194.7100067138672,110.22000122070312
2013-03-12,177.99000549316406,193.0,109.6500015258789
2013-03-13,178.35000610351562,193.27999877929688,108.5199966430664
2013-03-14,179.1199951171875,193.25999450683597,109.41999816894533
2013-03-15,177.50999450683594,191.91000366210935,109.37999725341795
2013-03-19,178.33999633789062,192.1100006103516,107.4499969482422
2013-03-20,179.47999572753906,192.27999877929688,108.72000122070312
2013-03-21,178.27999877929688,191.8000030517578,107.47000122070312
2013-03-22,178.88999938964844,191.97000122070312,107.66000366210938
2013-03-25,178.16000366210938,192.4600067138672,108.16999816894533
2013-03-26,180.22000122070312,193.1199951171875,109.36000061035156
2013-03-27,178.3800048828125,190.8000030517578,109.69000244140624
2013-03-28,178.4199981689453,189.6699981689453,110.0199966430664
2013-04-01,178.39999389648438,190.2899932861328,111.08000183105467
2013-04-02,178.39999389648438,190.2899932861328,110.69000244140624
2013-04-03,178.60000610351562,190.5800018310547,107.11000061035156
2013-04-04,178.25,190.4199981689453,106.33999633789062
2013-04-05,177.1199951171875,190.25999450683597,104.12000274658205
2013-04-08,178.58999633789062,192.00999450683597,104.66000366210938
2013-04-09,178.75999450683594,193.6100006103516,106.2300033569336
2013-04-10,178.16000366210938,193.8300018310547,105.79000091552734
2013-04-11,179.00999450683594,194.75,104.2699966430664
2013-04-12,178.94000244140625,195.16000366210935,103.11000061035156
2013-04-15,178.11000061035156,194.22999572753903,100.38999938964844
2013-04-16,179.08999633789062,194.47999572753903,100.36000061035156
2013-04-17,177.9600067138672,195.0,100.36000061035156
2013-04-18,179.88999938964844,195.3300018310547,99.12999725341795
2013-04-19,179.6699981689453,195.3300018310547,99.6500015258789
2013-04-22,179.25999450683594,194.8000030517578,100.38999938964844
2013-04-23,178.60000610351562,194.1300048828125,100.30999755859376
2013-04-24,178.6199951171875,193.2100067138672,101.7300033569336
2013-04-25,178.82000732421875,193.69000244140625,103.41000366210938
2013-04-26,179.50999450683594,194.52999877929688,103.16000366210938
2013-04-29,178.55999755859375,193.5800018310547,103.80999755859376
2013-04-30,178.83999633789062,194.9199981689453,102.37000274658205
2013-05-01,177.9600067138672,194.8000030517578,99.9499969482422
2013-05-02,179.27999877929688,196.8000030517578,102.8499984741211
2013-05-03,180.13999938964844,196.1100006103516,104.19000244140624
2013-05-06,178.85000610351562,195.2400054931641,105.45999908447266
2013-05-07,178.99000549316406,194.77999877929688,104.4000015258789
2013-05-08,179.19000244140625,195.1000061035156,104.33999633789062
2013-05-09,178.44000244140625,195.32000732421875,104.47000122070312
2013-05-10,180.08999633789062,195.67999267578125,103.91000366210938
2013-05-13,178.88999938964844,193.3300018310547,102.81999969482422
2013-05-14,178.9199981689453,193.25,102.5999984741211
2013-05-15,179.27999877929688,192.97000122070312,103.68000030517578
2013-05-16,178.6699981689453,191.4600067138672,103.8000030517578
2013-05-17,178.55999755859375,191.42999267578125,103.72000122070312
2013-05-20,178.9499969482422,191.2400054931641,103.72000122070312
2013-05-21,178.3699951171875,191.17999267578125,103.91000366210938
2013-05-22,178.0800018310547,191.1300048828125,102.5999984741211
2013-05-23,179.35000610351562,191.97000122070312,102.44000244140624
2013-05-24,178.07000732421875,191.47000122070312,102.63999938964844
2013-05-28,178.60000610351562,192.2400054931641,104.2300033569336
2013-05-29,179.4499969482422,192.13999938964844,102.43000030517578
2013-05-30,178.77000427246094,192.5500030517578,102.19000244140624
2013-05-31,178.24000549316406,193.3999938964844,100.38999938964844
2013-06-03,179.00999450683594,193.6999969482422,102.05999755859376
2013-06-04,178.36000061035156,193.97999572753903,103.23999786376952
2013-06-05,179.16000366210938,195.07000732421875,103.04000091552734
2013-06-06,178.72000122070312,194.7100067138672,103.61000061035156
2013-06-07,177.5399932861328,195.4199981689453,104.55999755859376
2013-06-10,177.5399932861328,195.4199981689453,103.9499969482422
2013-06-11,177.5399932861328,195.4199981689453,102.95999908447266
2013-06-12,177.5399932861328,195.4199981689453,103.48999786376952
2013-06-13,178.72000122070312,198.3300018310547,104.25
2013-06-14,178.82000732421875,198.97000122070312,104.29000091552734
2013-06-18,178.97999572753906,199.0800018310547,106.0199966430664
2013-06-19,178.92999267578125,199.5,106.12000274658205
2013-06-20,180.16000366210935,199.5800018310547,102.1500015258789
2013-06-21,179.02999877929688,196.9900054931641,100.91000366210938
2013-06-24,180.25,197.1699981689453,101.16000366210938
2013-06-25,179.02999877929688,195.55999755859372,101.26000213623048
2013-06-26,179.89999389648438,196.1100006103516,101.66000366210938
2013-06-27,179.5500030517578,194.57000732421875,102.81999969482422
2013-06-28,179.25999450683594,194.6300048828125,102.16000366210938
2013-07-01,180.16000366210935,195.3600006103516,103.0
2013-07-02,179.27999877929688,195.05999755859372,104.0
2013-07-03,180.1300048828125,194.8800048828125,105.76000213623048
2013-07-05,180.75999450683597,194.69000244140625,107.72000122070312
2013-07-08,180.38999938964844,193.0,107.43000030517578
2013-07-09,179.61000061035156,192.50999450683597,107.80999755859376
2013-07-10,180.8699951171875,192.91000366210935,108.51000213623048
2013-07-11,178.02000427246094,192.25999450683597,107.7300033569336
2013-07-12,179.67999267578125,195.9600067138672,108.80999755859376
2013-07-15,179.97000122070312,195.9600067138672,109.08999633789062
2013-07-16,179.9199981689453,195.82000732421875,109.4000015258789
2013-07-17,179.94000244140625,197.25,109.36000061035156
2013-07-19,180.4600067138672,197.2700042724609,108.06999969482422
2013-07-22,180.3600006103516,197.57000732421875,108.1500015258789
2013-07-23,180.75999450683597,198.80999755859372,108.41999816894533
2013-07-24,180.38999938964844,198.82000732421875,107.19000244140624
2013-07-25,181.41000366210935,199.8699951171875,107.6500015258789
2013-07-26,180.1300048828125,199.3000030517578,107.16999816894533
2013-07-29,180.9499969482422,200.4499969482422,107.4499969482422
2013-07-30,181.1199951171875,200.4199981689453,106.91000366210938
2013-07-31,181.1699981689453,200.4600067138672,107.6999969482422
2013-08-01,180.7400054931641,200.52999877929688,109.54000091552734
2013-08-02,181.75999450683597,200.3999938964844,108.9499969482422
2013-08-05,180.58999633789065,200.0200042724609,108.6999969482422
2013-08-06,181.72000122070312,201.1300048828125,108.18000030517578
2013-08-07,181.05999755859372,201.0399932861328,107.44000244140624
2013-08-08,180.58999633789065,200.83999633789065,106.68000030517578
2013-08-09,180.47000122070312,201.3600006103516,108.22000122070312
2013-08-12,181.16000366210935,201.67999267578125,108.97000122070312
2013-08-13,181.08999633789065,200.92999267578125,109.81999969482422
2013-08-14,181.1100006103516,200.3699951171875,110.1999969482422
2013-08-15,180.66000366210935,199.7100067138672,111.11000061035156
2013-08-16,179.86000061035156,200.05999755859372,111.16999816894533
2013-08-20,180.6199951171875,200.8699951171875,110.1500015258789
2013-08-21,179.83999633789062,201.07000732421875,109.80999755859376
2013-08-22,180.5500030517578,201.0399932861328,109.9000015258789
2013-08-23,179.72000122070312,200.07000732421875,111.04000091552734
2013-08-26,180.0399932861328,200.7400054931641,110.7300033569336
2013-08-27,180.2700042724609,200.97999572753903,114.36000061035156
2013-08-28,179.55999755859375,200.2899932861328,116.61000061035156
2013-08-29,180.2899932861328,200.50999450683597,115.16000366210938
2013-08-30,181.25,200.2100067138672,114.01000213623048
2013-09-03,181.3699951171875,199.6300048828125,115.68000030517578
2013-09-04,181.1100006103516,199.00999450683597,114.91000366210938
2013-09-05,180.6699981689453,198.92999267578125,115.26000213623048
2013-09-06,181.83999633789065,199.22000122070312,116.12000274658205
2013-09-09,180.05999755859375,197.6300048828125,113.72000122070312
2013-09-10,180.3699951171875,199.30999755859372,111.25
2013-09-11,181.08999633789065,200.4199981689453,111.5
2013-09-12,180.69000244140625,200.6000061035156,112.62999725341795
2013-09-13,181.07000732421875,200.8800048828125,112.77999877929688
2013-09-18,181.22999572753903,202.00999450683597,110.5999984741211
2013-09-19,179.4199981689453,201.8999938964844,108.76000213623048
2013-09-20,181.00999450683597,204.3500061035156,109.22000122070312
2013-09-23,180.9900054931641,204.25,108.16000366210938
2013-09-24,181.02999877929688,203.77999877929688,108.63999938964844
2013-09-25,181.0500030517578,203.50999450683597,108.31999969482422
2013-09-26,181.3699951171875,204.66000366210935,109.20999908447266
2013-09-27,181.63999938964844,204.5200042724609,108.62999725341795
2013-09-30,181.3500061035156,204.66000366210935,108.37000274658205
2013-10-01,181.3300018310547,204.6499938964844,107.94000244140624
2013-10-02,181.9900054931641,205.55999755859372,109.19000244140624
2013-10-03,181.1999969482422,205.32000732421875,109.0
2013-10-04,181.6300048828125,206.63999938964844,109.45999908447266
2013-10-07,182.32000732421875,206.72000122070312,109.68000030517578
2013-10-09,181.94000244140625,206.50999450683597,109.05999755859376
2013-10-10,182.1699981689453,205.7700042724609,111.8000030517578
2013-10-11,181.9900054931641,205.6000061035156,111.27999877929688
2013-10-14,181.6699981689453,205.6100006103516,111.04000091552734
2013-10-15,181.3300018310547,205.13999938964844,109.95999908447266
2013-10-16,181.1100006103516,204.42999267578125,110.86000061035156
2013-10-17,181.92999267578125,205.47999572753903,110.97000122070312
2013-10-21,181.94000244140625,207.92999267578125,109.63999938964844
2013-10-22,181.83999633789065,207.63999938964844,109.97000122070312
2013-10-23,180.44000244140625,207.2899932861328,107.8000030517578
2013-10-24,181.27999877929688,208.41000366210935,106.98999786376952
2013-10-25,181.6199951171875,209.19000244140625,106.93000030517578
2013-10-28,181.7100067138672,209.44000244140625,109.61000061035156
2013-10-29,182.3800048828125,210.02999877929688,109.01000213623048
2013-10-30,182.1999969482422,209.25,109.86000061035156
2013-10-31,182.3800048828125,209.1999969482422,108.83999633789062
2013-11-01,182.63999938964844,207.33999633789065,105.91000366210938
2013-11-04,182.4499969482422,205.6199951171875,106.2300033569336
2013-11-05,182.0399932861328,205.44000244140625,105.33000183105467
2013-11-06,182.00999450683597,204.80999755859372,105.23999786376952
2013-11-07,181.5500030517578,204.80999755859372,103.45999908447266
2013-11-08,182.5399932861328,204.6699981689453,105.12000274658205
2013-11-11,181.7899932861328,202.8999938964844,106.4000015258789
2013-11-12,180.8600006103516,202.2400054931641,105.80999755859376
2013-11-13,180.6000061035156,202.3500061035156,107.12000274658205
2013-11-14,179.99000549316406,202.3500061035156,108.54000091552734
2013-11-15,180.8600006103516,202.9499969482422,108.5500030517578
2013-11-19,180.6300048828125,203.3000030517578,106.91999816894533
